decimalLatitude,decimalLongitude,species,eventDate,dateIdentified,depth
53.3258,13.4414,Esox lucius,2015-09-27T10:29Z,2015-09-27T00:00:00,7.46
53.6039,11.4984,Perca fluviatilis,2015-09-19T10:55Z,2015-09-19T00:00:00,8.57
7.15942,98.8313,Solenostomus cyanopterus,2008-01-12T10:00Z,2008-01-12T00:00:00,12.5
53.3423,13.4584,Astacus astacus,2015-09-25T10:23Z,2015-09-25T00:00:00,6.16
54.1593,10.4272,Esox lucius,2015-10-04T12:22Z,2015-10-04T00:00:00,5.68
53.3258,13.4414,Perca fluviatilis,2015-09-26T10:37Z,2015-09-26T00:00:00,8.21
53.3258,13.4414,Esox lucius,2015-09-24T10:18Z,2015-09-24T00:00:00,10.08
20.6285,-87.0798,Carcharhinus leucas,2016-01-07T13:25Z,2016-01-07T00:00:00,12.605
27.7766,34.0044,Cheilinus undulatus,2002-03-25T11:50Z,2002-03-25T00:00:00,11.5
53.3258,13.4414,Perca fluviatilis,2015-09-23T10:32Z,2015-09-23T00:00:00,8.25
54.4341,10.1713,Platichthys flesus,2015-08-14T16:52Z,2015-08-14T00:00:00,5.22
53.3003,13.4312,Astacus astacus,2015-09-24T15:23Z,2015-09-24T00:00:00,14.58
4.11803,118.635,Bolbometopon muricatum,2012-03-15T12:30Z,2012-03-15T00:00:00,12.5
53.3258,13.4414,Esox lucius,2015-09-26T10:37Z,2015-09-26T00:00:00,8.21
53.2837,13.433,Perca fluviatilis,2015-09-22T16:09Z,2015-09-22T00:00:00,4.05
53.3258,13.4414,Spongilla lacustris,2015-09-23T10:32Z,2015-09-23T00:00:00,8.25
54.4341,10.1713,Aurelia aurita,2015-08-19T18:01Z,2015-08-19T00:00:00,5.45
53.3258,13.4414,Dreissena polymorpha,2015-09-27T10:29Z,2015-09-27T00:00:00,7.46
53.2837,13.433,Perca fluviatilis,2015-09-27T14:52Z,2015-09-27T00:00:00,4.0
53.3258,13.4414,Perca fluviatilis,2015-09-24T10:18Z,2015-09-24T00:00:00,10.08
54.1593,10.4272,Astacus astacus,2015-10-04T12:22Z,2015-10-04T00:00:00,5.68
53.3003,13.4312,Astacus astacus,2015-09-25T19:48Z,2015-09-25T00:00:00,6.06
53.6039,11.4984,Perca fluviatilis,2015-09-19T15:07Z,2015-09-19T00:00:00,8.56
26.456,-78.5561,Hypanus americanus,2016-01-09T10:05Z,2016-01-09T00:00:00,8.5
53.3423,13.4584,Dreissena polymorpha,2015-09-26T16:22Z,2015-09-26T00:00:00,4.96
26.456,-78.5561,Scarus psittacus,2016-01-09T10:05Z,2016-01-09T00:00:00,8.5
53.6039,11.4984,Anguilla anguilla,2015-09-19T10:55Z,2015-09-19T00:00:00,8.57
7.15942,98.8313,Mobula alfredi,2008-01-12T10:00Z,2008-01-12T00:00:00,12.5
53.3423,13.4584,Perca fluviatilis,2015-09-25T10:23Z,2015-09-25T00:00:00,6.16
53.3258,13.4414,Alburnus alburnus,2015-09-26T10:37Z,2015-09-26T00:00:00,8.21
37.9699,12.0796,Dasyatis pastinaca,2015-08-20T15:44Z,2015-08-20T00:00:00,18.37
54.4341,10.1713,Aurelia aurita,2015-08-14T16:52Z,2015-08-14T00:00:00,5.22
26.456,-78.5561,Galeocerdo cuvier,2016-01-09T10:05Z,2016-01-09T00:00:00,8.5
53.3258,13.4414,Astacus astacus,2015-09-26T10:37Z,2015-09-26T00:00:00,8.21
9.7687,-84.8989,Triaenodon obesus,2015-12-24T13:45Z,2015-12-24T00:00:00,6.5
54.4341,10.1713,Cottus gobio,2015-08-19T18:01Z,2015-08-19T00:00:00,5.45
53.3003,13.4312,Esox lucius,2015-09-25T19:48Z,2015-09-25T00:00:00,6.06
53.3003,13.4312,Perca fluviatilis,2015-09-24T15:23Z,2015-09-24T00:00:00,14.58
53.2837,13.433,Esox lucius,2015-09-22T16:09Z,2015-09-22T00:00:00,4.05
5.85751,95.2761,Zanclus cornutus,2016-01-04T13:40Z,2016-01-04T00:00:00,7.2
54.4341,10.1713,Astropecten irregularis,2015-08-14T16:52Z,2015-08-14T00:00:00,5.22
5.85751,95.2761,Aulostomus chinensis,2016-01-04T13:40Z,2016-01-04T00:00:00,7.2
53.3258,13.4414,Perca fluviatilis,2015-09-27T10:29Z,2015-09-27T00:00:00,7.46
53.3003,13.4312,Perca fluviatilis,2015-09-25T19:48Z,2015-09-25T00:00:00,6.06
53.2837,13.433,Esox lucius,2015-09-27T14:52Z,2015-09-27T00:00:00,4.0
53.6997,9.1329,Oncorhynchus mykiss,2015-12-29T11:39Z,2015-12-29T00:00:00,20.52
54.1593,10.4272,Dreissena polymorpha,2015-10-04T12:22Z,2015-10-04T00:00:00,5.68
5.85751,95.2761,Ascarosepion latimanus,2016-01-04T13:40Z,2016-01-04T00:00:00,7.2
9.7687,-84.8989,Aetobatus narinari,2015-12-24T13:45Z,2015-12-24T00:00:00,6.5
5.8978,95.2123,Pterois volitans,2016-01-04T10:08Z,2016-01-04T00:00:00,13.91
53.6039,11.4984,Dreissena polymorpha,2015-09-19T15:07Z,2015-09-19T00:00:00,8.56
53.6039,11.4984,Dreissena polymorpha,2015-09-20T15:11Z,2015-09-20T00:00:00,9.09
5.87951,95.2561,Hexabranchus sanguineus,2016-01-03T19:35Z,2016-01-03T00:00:00,7.745
54.4341,10.1713,Pomatoschistus minutus,2015-08-14T16:52Z,2015-08-14T00:00:00,5.22
5.85751,95.2761,Odontodactylus cultrifer,2016-01-04T13:40Z,2016-01-04T00:00:00,7.2
26.456,-78.5561,Chelonia mydas,2016-01-09T10:05Z,2016-01-09T00:00:00,8.5
5.8978,95.2123,Arothron nigropunctatus,2016-01-04T10:08Z,2016-01-04T00:00:00,13.91
5.89808,95.2522,Balistoides conspicillum,2016-01-03T12:55Z,2016-01-03T00:00:00,14.525
5.8435,95.2892,Arothron stellatus,2016-01-04T14:46Z,2016-01-04T00:00:00,4.93
5.87951,95.2561,Taeniura lymma,2016-01-03T19:35Z,2016-01-03T00:00:00,7.745
54.4341,10.1713,Pomatoschistus minutus,2015-08-19T18:01Z,2015-08-19T00:00:00,5.45
53.2837,13.433,Perca fluviatilis,2015-09-23T15:48Z,2015-09-23T00:00:00,3.95
26.456,-78.5561,Pterois volitans,2016-01-09T10:05Z,2016-01-09T00:00:00,8.5
53.6039,11.4984,Dreissena polymorpha,2015-09-20T10:10Z,2015-09-20T00:00:00,9.84
5.89808,95.2522,Odonus niger,2016-01-03T12:55Z,2016-01-03T00:00:00,14.525
54.4341,10.1713,Mytilus edulis,2015-08-14T16:52Z,2015-08-14T00:00:00,5.22
54.4341,10.1713,Metridium senile,2015-08-14T16:52Z,2015-08-14T00:00:00,5.22
5.89808,95.2522,Gymnothorax fimbriatus,2016-01-03T12:55Z,2016-01-03T00:00:00,14.525
5.8836,95.2155,Sphyraena putnamae,2016-01-03T10:08Z,2016-01-03T00:00:00,13.725
54.4341,10.1713,Cottus gobio,2015-08-14T16:52Z,2015-08-14T00:00:00,5.22
5.87951,95.2561,Lactoria cornuta,2016-01-03T19:35Z,2016-01-03T00:00:00,7.745
54.4341,10.1713,Cancer pagurus,2015-08-14T16:52Z,2015-08-14T00:00:00,5.22
5.8978,95.2123,Odonus niger,2016-01-04T10:08Z,2016-01-04T00:00:00,13.91
5.89808,95.2522,Arothron stellatus,2016-01-02T13:46Z,2016-01-02T00:00:00,13.905
53.6039,11.4984,Anguilla anguilla,2015-09-20T15:11Z,2015-09-20T00:00:00,9.09
4.87306,103.701,Zanclus cornutus,2013-05-24T15:49Z,2013-05-24T00:00:00,10.3
5.88158,102.745,Acanthaster planci,2013-09-03T09:48Z,2013-09-03T00:00:00,8.75
5.88258,95.2612,Ostracion rhinorhynchos,2016-01-03T16:33Z,2016-01-03T00:00:00,11.885
5.8978,95.2123,Balistoides viridescens,2016-01-04T10:08Z,2016-01-04T00:00:00,13.91
5.89808,95.2522,Muraena melanotis,2016-01-03T12:55Z,2016-01-03T00:00:00,14.525
4.80691,103.675,Ostracion cubicus,2013-05-24T19:27Z,2013-05-24T00:00:00,6.25
5.85751,95.2761,Acanthurus leucosternon,2016-01-04T13:40Z,2016-01-04T00:00:00,7.2
5.89808,95.2522,Balistoides viridescens,2016-01-03T12:55Z,2016-01-03T00:00:00,14.525
54.4341,10.1713,Platichthys flesus,2015-08-19T18:01Z,2015-08-19T00:00:00,5.45
4.85597,103.66,Caesio teres,2012-10-27T12:00Z,2012-10-27T00:00:00,10.85
5.8836,95.2155,Sphyraena jello,2016-01-03T10:08Z,2016-01-03T00:00:00,13.725
53.2837,13.433,Esox lucius,2015-09-23T15:48Z,2015-09-23T00:00:00,3.95
5.8978,95.2123,Platax boersii,2016-01-04T10:08Z,2016-01-04T00:00:00,13.91
53.6039,11.4984,Anguilla anguilla,2015-09-20T10:10Z,2015-09-20T00:00:00,9.84
7.68173,98.7666,Neotrygon kuhlii,2008-01-10T09:30Z,2008-01-10T00:00:00,9.5
5.8978,95.2123,Zanclus cornutus,2016-01-04T10:08Z,2016-01-04T00:00:00,13.91
5.88866,102.693,Sphyraena jello,2013-09-01T11:37Z,2013-09-01T00:00:00,9.4
5.88866,102.693,Pterois volitans,2013-09-01T11:37Z,2013-09-01T00:00:00,9.4
5.87951,95.2561,Pagurus prideaux,2016-01-03T19:35Z,2016-01-03T00:00:00,7.745
5.85751,95.2761,Eretmochelys imbricata,2016-01-04T13:40Z,2016-01-04T00:00:00,7.2
9.51202,100.014,Stegostoma fasciatum,2008-01-09T10:00Z,2008-01-09T00:00:00,11.5
5.892,95.2542,Taeniura lymma,2016-01-01T17:28Z,2016-01-01T00:00:00,12.035
5.8978,95.2123,Balistoides conspicillum,2016-01-04T10:08Z,2016-01-04T00:00:00,13.91
4.85698,103.696,Acanthaster planci,2013-05-24T11:41Z,2013-05-24T00:00:00,9.9
5.8978,95.2123,Taeniura lymma,2016-01-02T10:11Z,2016-01-02T00:00:00,17.275
4.80691,103.675,Pontinus sierra,2013-05-24T19:27Z,2013-05-24T00:00:00,6.25
5.95789,102.655,Platax teira,2013-09-02T13:20Z,2013-09-02T00:00:00,10.25
5.89808,95.2522,Zanclus cornutus,2016-01-03T12:55Z,2016-01-03T00:00:00,14.525
7.68173,98.7666,Gymnothorax flavimarginatus,2008-01-10T09:30Z,2008-01-10T00:00:00,9.5
5.89395,95.252,Arothron nigropunctatus,2016-01-01T15:01Z,2016-01-01T00:00:00,11.655
5.88158,102.745,Chelonia mydas,2013-09-03T09:48Z,2013-09-03T00:00:00,8.75
5.8836,95.2155,Gymnothorax saxicola,2016-01-03T10:08Z,2016-01-03T00:00:00,13.725
5.95789,102.655,Heniochus diphreutes,2013-09-03T13:27Z,2013-09-03T00:00:00,9.225
54.4341,10.1713,Mytilus edulis,2015-08-19T18:01Z,2015-08-19T00:00:00,5.45
5.89808,95.2522,Odonus niger,2016-01-02T13:46Z,2016-01-02T00:00:00,13.905
9.51202,100.014,Scorpaenopsis diabolus,2008-01-09T10:00Z,2008-01-09T00:00:00,11.5
7.74348,98.7757,Amphiprion akallopisos,2008-01-10T12:15Z,2008-01-10T00:00:00,10.5
4.87306,103.701,Zanclus cornutus,2012-10-27T15:54Z,2012-10-27T00:00:00,12.7
5.8836,95.2155,Gymnothorax fimbriatus,2016-01-03T10:08Z,2016-01-03T00:00:00,13.725
5.8435,95.2892,Arothron hispidus,2016-01-04T14:46Z,2016-01-04T00:00:00,4.93
5.892,95.2542,Spirobranchus giganteus,2016-01-01T17:28Z,2016-01-01T00:00:00,12.035
5.89395,95.252,Gymnothorax javanicus,2016-01-01T15:01Z,2016-01-01T00:00:00,11.655
5.95789,102.655,Balistoides viridescens,2013-09-03T13:27Z,2013-09-03T00:00:00,9.225
5.88866,102.693,Sphyraena forsteri,2013-09-01T11:37Z,2013-09-01T00:00:00,9.4
7.74348,98.7757,Balistoides viridescens,2008-01-10T12:15Z,2008-01-10T00:00:00,10.5
5.892,95.2542,Gymnothorax javanicus,2016-01-01T17:28Z,2016-01-01T00:00:00,12.035
4.85698,103.696,Nembrotha kubaryana,2013-05-24T11:41Z,2013-05-24T00:00:00,9.9
-31.9777,115.56,Ginglymostoma cirratum,2014-12-07T10:15Z,2014-12-07T00:00:00,9.0
5.8978,95.2123,Acanthaster planci,2016-01-02T10:11Z,2016-01-02T00:00:00,17.275
5.95789,102.655,Taeniura lymma,2013-09-02T13:20Z,2013-09-02T00:00:00,10.25
4.80691,103.675,Pagurus prideaux,2013-05-24T19:27Z,2013-05-24T00:00:00,6.25
5.95789,102.655,Caesio teres,2013-09-02T13:20Z,2013-09-02T00:00:00,10.25
5.95789,102.655,Arothron stellatus,2013-09-02T13:20Z,2013-09-02T00:00:00,10.25
7.68173,98.7666,Chelonia mydas,2008-01-10T09:30Z,2008-01-10T00:00:00,9.5
5.89395,95.252,Nemateleotris magnifica,2016-01-01T15:01Z,2016-01-01T00:00:00,11.655
24.2197,35.6119,Caranx ignobilis,2004-11-19T13:00Z,2004-11-19T00:00:00,12.5
5.95789,102.655,Pristipomoides auricilla,2013-09-03T13:27Z,2013-09-03T00:00:00,9.225
5.95789,102.655,Gnathanodon speciosus,2013-09-03T13:27Z,2013-09-03T00:00:00,9.225
54.4341,10.1713,Astropecten irregularis,2015-08-19T18:01Z,2015-08-19T00:00:00,5.45
7.74348,98.7757,Balistoides conspicillum,2008-01-10T12:15Z,2008-01-10T00:00:00,10.5
5.89808,95.2522,Balistoides viridescens,2016-01-02T13:46Z,2016-01-02T00:00:00,13.905
9.51202,100.014,Caranx melampygus,2008-01-09T10:00Z,2008-01-09T00:00:00,11.5
5.8836,95.2155,Gymnothorax javanicus,2016-01-03T10:08Z,2016-01-03T00:00:00,13.725
4.87306,103.701,Taeniura lymma,2012-10-27T15:54Z,2012-10-27T00:00:00,12.7
5.88866,102.693,Arothron stellatus,2013-09-01T11:37Z,2013-09-01T00:00:00,9.4
5.892,95.2542,Arothron nigropunctatus,2016-01-01T17:28Z,2016-01-01T00:00:00,12.035
5.89395,95.252,Odonus niger,2016-01-01T15:01Z,2016-01-01T00:00:00,11.655
7.68173,98.7666,Caranx melampygus,2008-01-10T09:30Z,2008-01-10T00:00:00,9.5
24.2197,35.6119,Triaenodon obesus,2004-11-19T13:00Z,2004-11-19T00:00:00,12.5
24.2197,35.6119,Triaenodon obesus,2004-11-19T10:00Z,2004-11-19T00:00:00,12.5
4.87306,103.701,Balistoides viridescens,2013-05-24T15:49Z,2013-05-24T00:00:00,10.3
5.892,95.2542,Sepia officinalis,2016-01-01T17:28Z,2016-01-01T00:00:00,12.035
5.95789,102.655,Gymnothorax javanicus,2013-09-02T13:20Z,2013-09-02T00:00:00,10.25
5.892,95.2542,Odonus niger,2016-01-01T17:28Z,2016-01-01T00:00:00,12.035
19.3524,-81.1648,Mobula alfredi,2005-01-17T11:00Z,2005-01-17T00:00:00,14.0
19.3524,-81.1648,Myliobatis aquila,2005-01-17T11:00Z,2005-01-17T00:00:00,14.0
-31.9777,115.56,Myliobatis australis,2014-12-07T10:15Z,2014-12-07T00:00:00,9.0
24.2197,35.6119,Sphyraena lucasana,2004-11-19T13:00Z,2004-11-19T00:00:00,12.5
4.8238,103.635,Gymnothorax javanicus,2013-05-25T17:27Z,2013-05-25T00:00:00,7.55
7.68173,98.7666,Amphiprion percula,2008-01-10T09:30Z,2008-01-10T00:00:00,9.5
24.2197,35.6119,Gymnothorax undulatus,2004-11-19T13:00Z,2004-11-19T00:00:00,12.5
5.95789,102.655,Arothron stellatus,2013-09-03T13:27Z,2013-09-03T00:00:00,9.225
7.74348,98.7757,Amphiprion percula,2008-01-10T12:15Z,2008-01-10T00:00:00,10.5
24.2197,35.6119,Sphyraena lucasana,2004-11-19T10:00Z,2004-11-19T00:00:00,12.5
5.89808,95.2522,Balistoides conspicillum,2016-01-02T13:46Z,2016-01-02T00:00:00,13.905
25.0718,34.9378,Heteroconger hassi,2004-11-17T14:00Z,2004-11-17T00:00:00,8.0
19.3524,-81.1648,Eretmochelys imbricata,2005-01-17T09:00Z,2005-01-17T00:00:00,14.0
19.3837,-81.342,Hypanus sabinus,2005-01-15T11:00Z,2005-01-15T00:00:00,3.0
5.88591,95.2611,Arothron nigropunctatus,2016-01-02T17:44Z,2016-01-02T00:00:00,10.555
24.2197,35.6119,Gymnothorax undulatus,2004-11-19T10:00Z,2004-11-19T00:00:00,12.5
5.93851,102.728,Eretmochelys imbricata,2013-09-02T15:54Z,2013-09-02T00:00:00,5.9
5.93851,102.728,Sphyraena flavicauda,2013-09-02T15:54Z,2013-09-02T00:00:00,5.9
7.68173,98.7666,Octopus wolfi,2008-01-10T09:30Z,2008-01-10T00:00:00,9.5
19.3524,-81.1648,Eretmochelys imbricata,2005-01-17T11:00Z,2005-01-17T00:00:00,14.0
27.9082,34.3481,Heniochus intermedius,2002-03-20T10:00Z,2002-03-20T00:00:00,11.0
7.42953,98.8956,,2015-12-30T11:50Z,2015-12-30T00:00:00,8.975
5.93851,102.728,Balistoides viridescens,2013-09-02T15:54Z,2013-09-02T00:00:00,5.9
25.3111,34.8612,Rhincodon typus,2004-11-15T12:30Z,2004-11-15T00:00:00,11.0
5.892,95.2542,Rhinomuraena quaesita,2016-01-01T17:28Z,2016-01-01T00:00:00,12.035
23.4368,-109.428,Zanclus cornutus,2015-11-06T10:18Z,2015-11-06T00:00:00,11.125
12.165,-68.2872,Sparisoma viride,2015-12-29T15:38Z,2015-12-29T00:00:00,15.5
27.7252,34.2585,Heniochus intermedius,2002-03-23T10:13Z,2002-03-23T00:00:00,12.25
19.3524,-81.1648,Myliobatis aquila,2005-01-17T09:00Z,2005-01-17T00:00:00,14.0
19.3847,-81.3432,Hypanus sabinus,2005-01-15T11:00Z,2005-01-15T00:00:00,3.0
27.9082,34.3481,Amphiprion percula,2002-03-20T10:00Z,2002-03-20T00:00:00,11.0
4.84815,103.662,Zanclus cornutus,2013-05-25T14:15Z,2013-05-25T00:00:00,10.35
5.93851,102.728,Taeniura lymma,2013-09-02T15:54Z,2013-09-02T00:00:00,5.9
25.0718,34.9378,Stenella longirostris,2004-11-17T14:00Z,2004-11-17T00:00:00,8.0
5.93851,102.728,Labroides dimidiatus,2013-09-02T15:54Z,2013-09-02T00:00:00,5.9
5.89808,95.2522,Balistapus undulatus,2016-01-02T13:46Z,2016-01-02T00:00:00,13.905
23.4397,-109.421,Triaenodon obesus,2015-11-08T12:39Z,2015-11-08T00:00:00,7.925
23.4397,-109.421,Gymnothorax funebris,2015-11-08T12:39Z,2015-11-08T00:00:00,7.925
5.88591,95.2611,Gymnothorax javanicus,2016-01-02T17:44Z,2016-01-02T00:00:00,10.555
23.3838,-109.414,Zalophus californianus,2015-11-06T14:05Z,2015-11-06T00:00:00,9.905
12.165,-68.2872,Diodon hystrix,2015-12-29T15:38Z,2015-12-29T00:00:00,15.5
27.7252,34.2585,Carcharhinus limbatus,2002-03-23T10:13Z,2002-03-23T00:00:00,12.25
16.8177,-99.9426,Diodon holocanthus,2015-12-26T10:03Z,2015-12-26T00:00:00,7.47
24.2197,35.6119,Caranx ignobilis,2004-11-19T10:00Z,2004-11-19T00:00:00,12.5
-32.5956,152.323,Carcharias taurus,2016-01-03T09:32Z,2016-01-03T00:00:00,6.94
16.8177,-99.9426,Ostracion meleagris,2015-12-26T10:03Z,2015-12-26T00:00:00,7.47
12.165,-68.2872,Octopus briareus,2015-12-29T15:38Z,2015-12-29T00:00:00,15.5
25.3111,34.8612,Sphyraena lucasana,2004-11-15T12:30Z,2004-11-15T00:00:00,11.0
7.42953,98.8956,Laticauda colubrina,2015-12-30T09:49Z,2015-12-30T00:00:00,8.73
12.165,-68.2872,Acanthostracion polygonius,2015-12-29T15:38Z,2015-12-29T00:00:00,15.5
27.7252,34.2588,Carcharhinus longimanus,2002-03-23T12:20Z,2002-03-23T00:00:00,8.0
23.4368,-109.428,Pomacanthus zonipectus,2015-11-06T10:18Z,2015-11-06T00:00:00,11.125
16.8177,-99.9426,Plagiotremus azaleus,2015-12-26T10:03Z,2015-12-26T00:00:00,7.47
27.7252,34.2585,Gymnothorax undulatus,2002-03-23T10:13Z,2002-03-23T00:00:00,12.25
27.9082,34.3481,Pomacanthus imperator,2002-03-20T10:00Z,2002-03-20T00:00:00,11.0
23.4452,-109.418,Epinephelus itajara,2015-11-07T10:00Z,2015-11-07T00:00:00,7.165
44.3125,9.16743,Peltodoris atromaculata,2015-12-23T00:40Z,2015-12-23T00:00:00,8.5
7.42953,98.8956,Parascorpaena mossambica,2015-12-30T09:49Z,2015-12-30T00:00:00,8.73
21.593,-77.1071,Gymnothorax funebris,2015-12-26T11:26Z,2015-12-26T00:00:00,12.6
25.0718,34.9378,Stenella longirostris,2004-11-17T09:00Z,2004-11-17T00:00:00,8.0
16.8177,-99.9426,Pentaceraster cumingi,2015-12-26T10:03Z,2015-12-26T00:00:00,7.47
23.4452,-109.418,Heteroconger hassi,2015-11-07T10:00Z,2015-11-07T00:00:00,7.165
23.4397,-109.421,Chelonia mydas,2015-11-08T12:39Z,2015-11-08T00:00:00,7.925
25.3376,34.7416,Heteroconger hassi,2004-11-16T09:30Z,2004-11-16T00:00:00,7.5
23.3838,-109.414,Sphyraena lucasana,2015-11-06T14:05Z,2015-11-06T00:00:00,9.905
12.165,-68.2872,Pterois volitans,2015-12-29T15:38Z,2015-12-29T00:00:00,15.5
27.9875,34.4536,Triaenodon obesus,2002-03-21T10:30Z,2002-03-21T00:00:00,10.5
23.4452,-109.418,Heteroconger canabus,2015-11-07T10:00Z,2015-11-07T00:00:00,7.165
16.8177,-99.9426,Chaetodon humeralis,2015-12-26T10:03Z,2015-12-26T00:00:00,7.47
27.9082,34.3481,Neotrygon kuhlii,2002-03-20T10:00Z,2002-03-20T00:00:00,11.0
16.8177,-99.9426,Scorpaena plumieri,2015-12-26T10:03Z,2015-12-26T00:00:00,7.47
29.4981,34.9153,Gymnothorax flavimarginatus,2006-09-05T10:00Z,2006-09-05T00:00:00,5.0
-33.9652,151.255,Myliobatis australis,2014-09-23T03:49Z,2014-09-23T00:00:00,2.25
-33.9161,151.266,Himantura uarnak,2014-09-24T10:14Z,2014-09-24T00:00:00,4.7
9.10019,98.1504,Ostracion cubicus,2015-12-21T08:38Z,2015-12-21T00:00:00,14.0
16.8177,-99.9426,Chone infundibuliformis,2015-12-26T10:03Z,2015-12-26T00:00:00,7.47
23.4368,-109.428,Oligoplites saurus,2015-11-06T10:18Z,2015-11-06T00:00:00,11.125
23.4368,-109.428,Canthigaster punctatissima,2015-11-06T10:18Z,2015-11-06T00:00:00,11.125
23.4452,-109.418,Epinephelus marginatus,2015-11-07T10:00Z,2015-11-07T00:00:00,7.165
44.3125,9.16743,Eunicella cavolini,2015-12-23T00:40Z,2015-12-23T00:00:00,8.5
27.7252,34.2585,Taeniura lymma,2002-03-23T10:13Z,2002-03-23T00:00:00,12.25
16.8177,-99.9426,Chelonia mydas,2015-12-26T12:20Z,2015-12-26T00:00:00,8.84
23.4368,-109.428,Scarus rubroviolaceus,2015-11-06T10:18Z,2015-11-06T00:00:00,11.125
21.593,-77.1071,Gymnothorax moringa,2015-12-26T11:26Z,2015-12-26T00:00:00,12.6
16.8177,-99.9426,Myrichthys tigrinus,2015-12-26T10:03Z,2015-12-26T00:00:00,7.47
25.3111,34.8612,Cheilinus undulatus,2004-11-15T12:30Z,2004-11-15T00:00:00,11.0
25.3376,34.7416,Dugong dugon,2004-11-16T09:30Z,2004-11-16T00:00:00,7.5
23.4368,-109.428,Protemblemaria bicirrus,2015-11-06T10:18Z,2015-11-06T00:00:00,11.125
20.6076,-87.0298,Gorgonia ventalina,2015-12-24T13:43Z,2015-12-24T00:00:00,5.485
23.4368,-109.428,Holacanthus passer,2015-11-06T10:18Z,2015-11-06T00:00:00,11.125
-33.9161,151.266,Gymnothorax eurostus,2014-09-24T10:14Z,2014-09-24T00:00:00,4.7
23.4368,-109.428,Chaetodon humeralis,2015-11-06T10:18Z,2015-11-06T00:00:00,11.125
23.4452,-109.418,Carcharhinus leucas,2015-11-07T10:00Z,2015-11-07T00:00:00,7.165
20.6076,-87.0298,Millepora alcicornis,2015-12-24T13:43Z,2015-12-24T00:00:00,5.485
23.4368,-109.428,Arothron meleagris,2015-11-06T10:18Z,2015-11-06T00:00:00,11.125
23.4368,-109.428,Malacoctenus tetranemus,2015-11-06T10:18Z,2015-11-06T00:00:00,11.125
-33.9161,151.266,Synanceia verrucosa,2014-09-24T10:14Z,2014-09-24T00:00:00,4.7
44.3125,9.16743,Muraena helena,2015-12-23T00:40Z,2015-12-23T00:00:00,8.5
43.717,7.3745,Epinephelus marginatus,2015-09-27T01:24Z,2015-09-27T00:00:00,10.59
9.10019,98.1504,Pterois volitans,2015-12-21T08:38Z,2015-12-21T00:00:00,14.0
38.4357,-9.06376,Labrus bergylta,2015-12-26T10:21Z,2015-12-26T00:00:00,5.8
23.4368,-109.428,Gymnomuraena zebra,2015-11-06T10:18Z,2015-11-06T00:00:00,11.125
23.4368,-109.428,Acanthemblemaria crockeri,2015-11-06T10:18Z,2015-11-06T00:00:00,11.125
-33.9161,151.266,Orectolobus maculatus,2014-09-24T10:14Z,2014-09-24T00:00:00,4.7
20.6076,-87.0298,Colpophyllia natans,2015-12-24T13:43Z,2015-12-24T00:00:00,5.485
-33.9652,151.255,Atypichthys strigatus,2014-09-23T03:49Z,2014-09-23T00:00:00,2.25
20.6424,-87.0444,Aluterus scriptus,2015-12-18T10:21Z,2015-12-18T00:00:00,10.285
20.6441,-87.0445,Bathytoshia centroura,2015-12-18T11:32Z,2015-12-18T00:00:00,12.22
20.6441,-87.0445,Canthidermis maculata,2015-12-18T11:32Z,2015-12-18T00:00:00,12.22
23.4368,-109.428,Malacoctenus hubbsi,2015-11-06T10:18Z,2015-11-06T00:00:00,11.125
-23.1881,-44.5743,Idotea metallica,2015-12-19T10:00Z,2015-12-19T00:00:00,6.0
-33.9652,151.255,Cheilinus chlorourus,2014-09-23T03:49Z,2014-09-23T00:00:00,2.25
25.3111,34.8612,Carcharhinus longimanus,2004-11-15T12:30Z,2004-11-15T00:00:00,11.0
-23.1881,-44.5743,Idotea metallica,2015-12-20T12:00Z,2015-12-20T00:00:00,6.0
-33.9161,151.266,Heterodontus portusjacksoni,2014-09-24T10:14Z,2014-09-24T00:00:00,4.7
20.6424,-87.0444,Arenaeus cribrarius,2015-12-18T10:21Z,2015-12-18T00:00:00,10.285
4.25648,73.5408,Rhynchobatus djiddensis,2015-12-23T11:10Z,2015-12-23T00:00:00,10.0
-23.1881,-44.5743,Psammobatis extenta,2015-12-19T13:00Z,2015-12-19T00:00:00,5.5
38.4357,-9.06376,Octopus vulgaris,2015-12-26T10:21Z,2015-12-26T00:00:00,5.8
20.6424,-87.0444,Carcharhinus leucas,2015-12-18T10:21Z,2015-12-18T00:00:00,10.285
20.6424,-87.0444,Chilorhinus suensonii,2015-12-18T10:21Z,2015-12-18T00:00:00,10.285
20.6441,-87.0445,Carcharhinus leucas,2015-12-18T11:32Z,2015-12-18T00:00:00,12.22
20.6424,-87.0444,Acanthostracion quadricornis,2015-12-18T10:21Z,2015-12-18T00:00:00,10.285
20.5683,-87.0895,Acanthostracion polygonius,2015-12-16T11:43Z,2015-12-16T00:00:00,7.06
37.6616,20.8589,Sparisoma cretense,2015-10-03T11:00Z,2015-10-03T00:00:00,9.6
40.5017,-114.034,Micropterus salmoides,2015-12-19T10:00Z,2015-12-19T00:00:00,8.0
20.5515,-87.1109,Balistes vetula,2015-12-16T10:29Z,2015-12-16T00:00:00,6.745
20.5515,-87.1109,Gymnothorax miliaris,2015-12-16T10:29Z,2015-12-16T00:00:00,6.745
20.5683,-87.0895,Scorpaena plumieri,2015-12-16T11:43Z,2015-12-16T00:00:00,7.06
