scientificName,taxonKey
"Megaptera novaeangliae (Borowski, 1781)",5220086
"Pomacentrus caeruleus Quoy & Gaimard, 1825",2398286
"Priacanthus hamrur (Forsskål, 1775)",2375011
"Muraena argus (Steindachner, 1870)",2404317
"Cynarina lacrymalis (Milne Edwards & Haime, 1849)",2260335
"Lobophyllia hemprichii (Ehrenberg, 1834)",2260326
"Brachypleura novaezeelandiae Günther, 1862",5213915
"Chaetodon citrinellus Cuvier, 1831",7479802
"Lutjanus sebae (Cuvier, 1816)",2384899
"Goniopora tenuidens (Quelch, 1886)",2260450
"Acropora palifera (Lamarck, 1816)",5184669
"Montipora verrucosa (Lamarck, 1816)",2259945
"Lutjanus analis (Cuvier, 1828)",2384981
"Madrepora oculata Linnaeus, 1758",2260584
"Leptoseris papyracea (Dana, 1846)",5184817
"Euplectella aspergillum Owen, 1841",5180237
"Gerres cinereus (Walbaum, 1792)",2369459
"Apogon nigrofasciatus Lachner, 1953",5211747
"Coris aygula Lacepède, 1801",5209766
"Pardachirus pavoninus (Lacepède, 1802)",2410261
"Equetus lanceolatus (Linnaeus, 1758)",2399845
"Synodus dermatogenys Fowler, 1912",5212670
"Sepia papuensis Hoyle, 1885",2290878
"Spirorbis borealis Daudin, 1800",5199966
"Atule mate (Cuvier, 1833)",2390522
"Euapta lappa (J.Müller, 1850)",2279504
"Cratena Bergh, 1864",2292221
"Acanthopagrus bifasciatus (Forsskål, 1775)",2392311
"Mullus barbatus Linnaeus, 1758",4284897
"Corallium rubrum (Linnaeus, 1758)",5185014
"Tripterygion tripteronotum (Risso, 1810)",5962007
"Pomatoschistus pictus (Malm, 1865)",2379289
"Suberites carnosus (Johnston, 1842)",2251158
"Clathrina clathrus (Schmidt, 1864)",5180507
"Gorgonocephalus arcticus Leach, 1819",2278426
"Placopecten magellanicus (Gmelin, 1791)",2285952
"Bonellia viridis Rolando, 1822",5234395
"Carcharhinus dussumieri (Müller & Henle, 1839)",2418172
"Chiloscyllium griseum Müller & Henle, 1838",2417606
"Isurus oxyrinchus Rafinesque, 1810",5216248
"Rhizoprionodon acutus (Rüppell, 1837)",2417866
"Phalacrocorax carbo (Linnaeus, 1758)",2481890
"Ameloctopus litoralis Norman, 1992",2289730
"Sphyraena obtusata Cuvier, 1829",2394249
"Cephalopholis cyanostigma (Valenciennes, 1828)",2388876
"Mullus auratus Jordan & Gilbert, 1882",2396865
"Charax tectifer (Cope, 1870)",5204522
"Chilomycterus spinosus (Linnaeus, 1758)",4284297
"Prionotus punctatus (Bloch, 1793)",5201571
"Lagocephalus spadiceus (Richardson, 1845)",2407741
"Diodon eydouxii Brisout de Barneville, 1846",5213375
"Caesio striata Rüppell, 1830",2374786
"Abudefduf sordidus (Forsskål, 1775)",2398682
"Leptoclinus maculatus (Fries, 1838)",2394832
"Calloplesiops altivelis (Steindachner, 1903)",2389714
"Pennatula phosphorea Linnaeus, 1758",2258697
"Oxycheilinus bimaculatus (Valenciennes, 1840)",2384363
"Pandalus borealis Krøyer, 1838",2222355
"Phyllidia elegans Bergh, 1869",4596645
"Raja miraletus Linnaeus, 1758",5216033
"Caesio cuning (Bloch, 1791)",2374789
"Aetomylaeus milvus (Müller & Henle, 1841)",2419264
"Parapenaeus longipes Alcock, 1905",2223537
"Thunnus obesus (Lowe, 1839)",2373996
"Symphodus cinereus (Bonnaterre, 1788)",2384043
"Bathyraja murrayi (Günther, 1880)",2420301
"Gymnothorax nudivomer (Günther, 1867)",2404012
"Squatina tergocellata McCulloch, 1914",2417802
"Loxodon macrorhinus Müller & Henle, 1839",5215568
"Etmopterus brachyurus Smith & Radcliffe, 1912",2421043
"Palaemon adspersus Rathke, 1837",2225020
"Sphyraena argentea Girard, 1854",2394265
"Forcipiger longirostris (Broussonet, 1782)",2385700
"Pollachius pollachius (Linnaeus, 1758)",2415872
"Iracundus signifer Jordan & Evermann, 1903",2334415
"Chelon labrosus (Risso, 1827)",2400863
"Panulirus cygnus George, 1962",2221638
"Sarcophyton trocheliophorum von Marenzeller, 1886",5185182
"Gramma melacara Böhlke & Randall, 1963",2380559
"Heteroconger pellegrini Castle, 1999",2403156
"Chrysaora fuscescens Brandt, 1835",5185415
"Aidablennius sphynx (Valenciennes, 1836)",2395596
"Scorpaena grandicornis Cuvier, 1829",2334562
"Naso vlamingii (Valenciennes, 1835)",5209104
"Lutjanus argentiventris (Peters, 1869)",2385004
"Diplodus holbrookii (Bean, 1878)",5210961
"Neoraja caerulea (Stehmann, 1976)",2419958
"Epinephelus flavocaeruleus (Lacepède, 1802)",2388221
"Merlangius merlangus (Linnaeus, 1758)",2415788
"Lytechinus variegatus (Lamarck, 1816)",2278884
"Clupea harengus Linnaeus, 1758",8351946
"Tylosurus acus (Lacepède, 1803)",4286156
"Eviota zebrina Lachner & Karnella, 1978",2376194
"Neopomacentrus xanthurus Allen & Randall, 1980",2398569
"Plectroglyphidodon lacrymatus (Quoy & Gaimard, 1825)",2398933
"Sphoeroides rosenblatti Bussing, 1996",2407844
"Lepomis megalotis (Rafinesque, 1820)",2394510
"Madracis myriaster (Milne Edwards & Haime, 1850)",2259484
"Morone chrysops (Rafinesque, 1820)",2394598
"Phaeoptyx conklini (Silvester, 1915)",2396965
"Thyonella gemmata (Pourtalès, 1851)",2279272
"Kaupichthys nuchalis Böhlke, 1967",2405448
Serranidae,8597
"Antennarius nummifer (Cuvier, 1817)",10970340
"Ambloplites ariommus Viosca, 1936",2394517
"Mycteroperca jordani (Jenkins & Evermann, 1889)",2388991
"Balanus glandula Darwin, 1854",2115706
"Pangasianodon hypophthalmus (Sauvage, 1878)",2340714
"Mayerella banksia Laubitz, 1970",5178034
"Scarus perrico Jordan & Gilbert, 1882",2393725
"Acarnus erithacus de Laubenfels, 1927",2242383
"Abudefduf troschelii (Gill, 1862)",2398672
"Gibbonsia elegans (Cooper, 1864)",5209313
"Octopus bimaculoides Pickford & McConnaughey, 1949",2289644
"Rhizoprionodon porosus (Poey, 1861)",2417889
"Abalistes stellaris (Bloch & Schneider, 1801)",2407218
"Karalepis stewarti Hardy, 1984",2393061
"Rhynchoconger flavus (Goode & Bean, 1896)",2403429
"Scorpaena inermis Cuvier, 1829",2334661
"Stenorhynchus yangi Goeke, 1989",5178698
"Octopus oculifer (Hoyle, 1904)",2289628
"Hippocampus breviceps Peters, 1869",5201086
"Phycodurus eques (Günther, 1865)",2332986
"Umbrina coroides Cuvier, 1830",2399667
"Liocarcinus Stimpson, 1871",2225687
"Ophiura ophiura (Linnaeus, 1758)",2276905
"Labidesthes sicculus (Cope, 1865)",2412271
"Litopenaeus stylirostris (Stimpson, 1874)",2223878
"Pseudophichthys splendens (Lea, 1913)",2403113
"Achoerodus gouldii (Richardson, 1843)",2383158
"Pentaceropsis recurvirostris (Richardson, 1845)",5208742
"Pareques lanfeari (Barton, 1947)",2399898
"Torpedo fuscomaculata Peters, 1855",5215527
"Epinephelus macrospilos (Bleeker, 1855)",2388141
Gobiidae,4274
"Microstomus pacificus (Lockington, 1879)",5214028
"Pataecus fronto Richardson, 1844",5201619
"Hemitripterus americanus (Gmelin, 1789)",7938309
"Mustelus canis (Mitchill, 1815)",2418312
"Mustelus antarcticus Günther, 1870",2418347
"Aphos porosus (Valenciennes, 1837)",2350916
"Urotrygon caudispinosus Hildebrand, 1946",2420494
"Sphoeroides dorsalis Longley, 1934",2407870
"Pempheris compressa (White, 1790)",2374408
"Pempheris schwenkii Bleeker, 1855",2374399
"Meuschenia australis (Donovan, 1824)",2406846
"Rhinobatos productus Ayres, 1854",2419072
"Thamnaconus hypargyreus (Cope, 1871)",2406657
"Selene vomer (Linnaeus, 1758)",2390711
"Scobinichthys granulatus (White, 1790)",2406906
"Rhombosolea plebeia (Richardson, 1843)",2409312
"Lepidotrigla dieuzeidei Blanc & Hureau, 1973",2336719
"Sargocentron microstoma (Günther, 1859)",2356812
"Chasmodes saburrae Jordan & Gilbert, 1882",5211359
"Ecsenius bicolor (Day, 1888)",2396049
"Chlorurus troschelii (Bleeker, 1853)",5211124
"Mola Koelreuter, 1766",5207570
"Orectolobus ornatus (De Vis, 1883)",2417559
"Synodus synodus (Linnaeus, 1758)",5212691
"Trematomus bernacchii Boulenger, 1902",2385986
"Navanax inermis (J.G.Cooper, 1863)",2291515
"Necora puber (Linnaeus, 1767)",9736038
"Lutjanus goreensis (Valenciennes, 1830)",2385090
"Himantura toshi Whitley, 1939",5215887
"Scarus frenatus Lacepède, 1802",2393569
"Stichodactyla haddoni (Saville-Kent, 1893)",7812410
"Pteroidichthys amboinensis Bleeker, 1856",2334522
"Thamnaconus analis (Waite, 1904)",2406662
"Heterocrypta granulata (Gibbes, 1850)",2227517
"Triakis scyllium Müller & Henle, 1839",2418374
"Glycera americana Leidy, 1855",5195524
"Chaetodon collare Bloch, 1787",2385374
"Hippocampus comes Cantor, 1849",5201144
"Lonchopisthus micrognathus (Poey, 1860)",2391871
"Sepia omani Adam & Rees, 1966",2290858
"Upeneus sulphureus Cuvier, 1829",2396798
"Chaetodon dialeucos Salm & Mee, 1989",2385447
"Centropomus undecimalis (Bloch, 1792)",2369643
"Monotaxis grandoculis (Forsskål, 1775)",5208715
"Upeneus japonicus (Houttuyn, 1782)",2396802
Soleidae,8612
"Carcinus maenas (Linnaeus, 1758)",5178595
"Raja clavata Linnaeus, 1758",5216024
"Inegocia japonica (Tilesius, 1814)",2335729
"Gymnothorax chilospilus Bleeker, 1864",2404121
"Canthigaster solandri (Richardson, 1845)",2407688
"Catostomus commersonii (Lacepède, 1803)",2359014
"Molva molva (Linnaeus, 1758)",5214880
"Heteroconger canabus (Cowan & Rosenblatt, 1974)",2403162
"Pseudorhombus cinnamoneus (Temminck & Schlegel, 1846)",2408827
"Chelonia Brongniart, 1800",2441864
"Dugong dugon (Müller, 1776)",9729967
"Holothuria floridana (Pourtalès, 1851)",2279181
"Amblycirrhitus pinos (Mowbray, 1927)",2375113
"Anisotremus surinamensis (Bloch, 1791)",2382615
"Gymnothorax fuscomaculatus (Schultz, 1953)",2404019
"Parachaetodon ocellatus (Cuvier, 1831)",2385661
"Parastenella ramosa (Studer, 1894)",5185040
"Perca flavescens (Mitchill, 1814)",2382004
"Embiotoca jacksoni Agassiz, 1853",2389282
"Xenomedea rhodopyga Rosenblatt & Taylor, 1971",2389593
"Amanses scopas (Cuvier, 1829)",2406900
"Pleuronichthys verticalis Jordan & Gilbert, 1880",2409248
"Pleuronichthys coenosus Girard, 1854",2409249
"Platichthys stellatus (Pallas, 1787)",2409327
"Neoclinus blanchardi Girard, 1858",2381417
"Zapteryx exasperata (Jordan & Gilbert, 1880)",2418986
"Echinopora horrida Dana, 1846",5184716
"Lutjanus bohar (Forsskål, 1775)",2384758
"Pugettia richii Dana, 1851",2226675
"Gobiesox pinniger Gilbert, 1890",2411261
"Stegastes leucorus (Gilbert, 1892)",2398803
"Halichoeres iridis Randall & Smith, 1982",2384067
"Regadrella okinoseana Ijima, 1896",2236325
"Hyattella intestinalis (Lamarck, 1814)",5180934
"Lophophysema inflatum Schulze, 1900",2236601
"Pelamis platura (Linnaeus, 1766)",5222086
"Astrophyton muricatum (Lamarck, 1816)",5188085
"Acipenser brevirostrum Lesueur, 1818",2402192
"Cheilinus lunulatus (Forsskål, 1775)",2383316
"Nautilus belauensis Saunders, 1981",2289201
"Ophiolepis elegans Lütken, 1859",2275565
"Onchidoris bilamellata (Linnaeus, 1767)",5190124
"Aequipecten opercularis (Linnaeus, 1758)",2285838
"Macolor macularis Fowler, 1931",2385209
"Trigloporus lastoviza (Bonnaterre, 1788)",9591383
"Carassius gibelio (Bloch, 1782)",2366634
"Nematalosa nasus (Bloch, 1795)",2413001
"Chondrostoma nasus (Linnaeus, 1758)",2360551
"Uraspis uraspis (Günther, 1860)",2391358
"Zenarchopterus dispar (Valenciennes, 1847)",2368774
"Neoglyphidodon nigroris (Cuvier, 1830)",2398588
"Chaetodontoplus duboulayi (Günther, 1867)",2396584
"Naso brachycentron (Valenciennes, 1835)",5209101
"Sanopus astrifer (Robins & Starck, 1965)",2350867
"Lutjanus quinquelineatus (Bloch, 1790)",2384881
"Caesio lunaris Cuvier, 1830",2374772
"Chaetodon triangulum Cuvier, 1831",10675465
"Tetraodon pustulatus Murray, 1857",5213547
"Halichoeres melanochir Fowler & Bean, 1928",2384089
"Gobiesox Lacepède, 1800",2411258
Sebastidae,8633
"Eutrigla gurnardus (Linnaeus, 1758)",2336597
"Pardachirus balius Randall & Mee, 1994",2410271
"Istiophorus platypterus (Shaw, 1792)",5211984
"Laticauda laticaudata (Linnaeus, 1758)",5222167
"Calotomus carolinus (Valenciennes, 1840)",2393870
"Squatina oculata Bonaparte, 1840",2417797
"Squatina africana Regan, 1908",2417793
"Canthigaster amboinensis (Bleeker, 1864)",2407681
"Himantura signifer Compagno & Roberts, 1982",5215939
"Centrophorus granulosus (Bloch & Schneider, 1801)",5216423
"Fungia fungites (Linnaeus, 1758)",2260627
"Oxycheilinus rhodochrous (Günther, 1867)",2384351
"Galathea intermedia Lilljeborg, 1851",8109343
"Scyliorhinus stellaris (Linnaeus, 1758)",2418670
"Henricia oculata (Pennant, 1777)",5187371
"Octopus vitiensis Hoyle, 1885",2289643
"Valenciennea puellaris (Tomiyama, 1956)",2377331
"Parascorpaena mossambica (Peters, 1855)",2334490
"Pavona minuta Wells, 1954",2260533
"Madrepora arbuscula (Moseley, 1880)",2260580
"Cryptocentrus strigilliceps (Jordan & Seale, 1906)",5209040
"Gasterosteus aculeatus Linnaeus, 1758",4286327
"Sepioloidea lineolata (Quoy & Gaimard, 1832)",2290668
"Myoxocephalus octodecemspinosus (Mitchill, 1814)",2333802
Sepiidae,6832
"Bonellia minor Marion & Rietsh, 1886",5234393
"Conger wilsoni (Bloch & Schneider, 1801)",2403513
"Strongylura notata (Poey, 1860)",5712291
"Squalus blainville (Risso, 1827)",5216342
"Anguilla Schrank, 1798",2403092
"Centropomus viridis Lockington, 1877",2369648
"Ariosoma gilberti (Ogilby, 1898)",2403215
"Diastylis quadrispinosa G.O.Sars, 1871",2214447
"Serpula vermicularis Linnaeus, 1767",8424445
"Myrichthys tigrinus Girard, 1859",2404529
"Fregata magnificens Mathews, 1914",2480189
"Fregata minor (Gmelin, 1789)",2480187
"Farfantepenaeus notialis (Pérez Farfante, 1967)",2223833
"Engraulis encrasicolus (Linnaeus, 1758)",2414031
"Linuparus trigonus (Von Siebold, 1824)",2221617
"Xestospongia muta (Schmidt, 1870)",2246280
"Scorpaenodes xyris (Jordan & Gilbert, 1882)",2334410
"Heteractis crispa (Hemprich & Ehrenberg, 1834)",5184174
"Gymnomuraena zebra (Shaw, 1797)",2404380
"Amblyrhynchus cristatus Bell, 1825",5224602
"Heterodontus galeatus (Günther, 1870)",5215665
"Halichoeres bicolor (Bloch & Schneider, 1801)",2384178
"Upeneus vittatus (Forsskål, 1775)",2396762
"Lutjanus rivulatus (Cuvier, 1828)",2384813
"Mugil cephalus Linnaeus, 1758",8189568
"Himantura granulata (Macleay, 1883)",5215929
"Sepia brevimana Steenstrup, 1875",2290735
"Seriolina nigrofasciata (Rüppell, 1829)",2391232
"Plectranthias nanus Randall, 1980",2388039
"Myrichthys colubrinus (Boddaert, 1781)",2404489
"Sargocentron ittodai (Jordan & Fowler, 1902)",2356848
"Chromodoris roboi Gosliner & Behrens, 1998",5859614
"Antennarius rosaceus Smith & Radcliffe, 1912",5214769
"Gomphosus caeruleus Lacepède, 1801",2383023
"Sula nebouxii Milne-Edwards, 1882",2480978
"Paraconger similis (Wade, 1946)",2403409
"Cycloteuthis akimushkini Filippova, 1968",2290606
"Madrepora carolina (Pourtalès, 1871)",2260585
"Chlorurus oedema (Snyder, 1909)",5211135
"Pilumnus hirtellus (Linnaeus, 1761)",2227605
"Mycteroperca phenax Jordan & Swain, 1884",2389053
"Leptasterias polaris (Müller & Troschel, 1842)",2273851
"Epinephelus nigritus (Holbrook, 1855)",2388205
"Octopus microphthalmus Goodrich, 1896",2289695
"Sebastes elongatus Ayres, 1859",2335441
"Sebastes nebulosus Ayres, 1854",2335508
"Rhizoprionodon oligolinx Springer, 1964",2417863
"Parastromateus niger (Bloch, 1795)",2391217
"Leuckartiara octona (Fleming, 1823)",2266371
"Nemichthys scolopaceus Richardson, 1848",2403686
"Cheilodactylus nigripes Richardson, 1850",2392111
"Xenentodon cancila (Hamilton, 1822)",2369064
"Pterois russelii Bennett, 1831",2334447
"Asteropsis carinifera (Lamarck, 1816)",5186943
"Parupeneus cyclostomus (Lacepède, 1801)",2396655
"Amphiprion sandaracinos Allen, 1972",5212089
"Hippocampus barbouri Jordan & Richardson, 1908",5201036
"Goniopora minor Crossland, 1952",2260453
"Lobophyllia corymbosa (Forskål, 1775)",2260328
"Epinephelus maculatus (Bloch, 1790)",2388229
"Apolemichthys xanthurus (Bennett, 1833)",2396569
"Porpita porpita (Linnaeus, 1758)",5185632
"Lutjanus madras (Valenciennes, 1831)",2384965
"Scorpaenodes hirsutus (Smith, 1957)",2334379
"Dasyatis zugei (Müller & Henle, 1841)",2419524
"Microphis brachyurus (Bleeker, 1854)",5712324
"Balanus perforatus Bruguière, 1789",2115726
"Uropterygius macularius (Lesueur, 1825)",2404147
"Odax pullus (Forster, 1801)",2387389
"Latridopsis ciliaris (Forster, 1801)",2394461
"Halichoeres notospilus (Günther, 1864)",2384123
"Pseudolabrus miles (Schneider & Forster, 1801)",2383758
"Antennarius hispidus (Bloch & Schneider, 1801)",5214680
"Coris flavovittata (Bennett, 1828)",5209803
"Trisopterus minutus (Linnaeus, 1758)",2415906
"Epinephelus summana (Forsskål, 1775)",2388321
"Eutonina indicans (Romanes, 1876)",2268369
"Hephthocara simum Alcock, 1892",2346232
"Sagartiogeton lacerata (Dalyell, 1848)",7820018
"Menticirrhus panamensis (Steindachner, 1876)",2400076
"Stomphia coccinea (Müller, 1776)",2256258
"Genyagnus monopterygius (Schneider, 1801)",2394353
Sagartia troglodytes Gosse,8022469
"Scorpis violacea (Hutton, 1873)",2381258
"Meuschenia scaber (Forster, 1801)",2406850
"Rhamphocottus richardsonii Günther, 1874",2336938
"Thunnus alalunga (Bonnaterre, 1788)",9694948
"Plectroglyphidodon sindonis (Jordan & Evermann, 1903)",2398961
"Stegastes planifrons (Cuvier, 1830)",2398894
Zoarcidae,5079
"Avocettina infans (Günther, 1878)",5213060
"Octopus pallidus Hoyle, 1885",2289507
"Inimicus sinensis (Valenciennes, 1833)",2333644
"Paramonacanthus choirocephalus (Bleeker, 1851)",5213418
"Tubastraea coccinea Lesson, 1830",2259549
"Hippocampus abdominalis Lesson, 1827",5201032
"Ophionereis reticulata (Say, 1825)",2278314
"Cerianthus filiformis Carlgren, 1922",2258574
"Phocoena phocoena (Linnaeus, 1758)",2440669
"Allomycterus pilatus Whitley, 1931",2406528
"Opisthoteuthis medusoides Thiele, 1915",2289251
"Notoclinops segmentatus (McCulloch & Phillipps, 1923)",2392831
"Sycon ciliatum (Fabricius, 1780)",2237814
"Platygillellus bussingi Dawson, 1974",2390149
Codium fragile (Suringar) Har.,5272096
"Auxis thazard (Lacepède, 1800)",4286082
"Genicanthus lamarck (Lacepède, 1802)",2396466
"Leucosolenia variabilis Haeckel, 1870",2237656
"Plectorhinchus obscurus (Günther, 1872)",2382632
"Haliclona oculata (Pallas, 1766)",8673237
"Stephanolepis auratus (Castelnau, 1861)",5213452
"Discoteuthis discus R.E.Young & Roper, 1969",2290609
"Antipathes dichotoma Pallas, 1766",2258249
"Leucosolenia botryoides (Ellis & Solander, 1786)",2237667
"Discodoris heathi MacFarland, 1905",2292479
"Rhinobatos punctifer Compagno & Randall, 1987",2419000
"Sagartiogeton tubicolus (Koren & Danielssen, 1877)",2257815
"Halcampa duodecimcirrata (Sars, 1851)",2255989
"Mycale lingua (Bowerbank, 1866)",2241963
"Hydrophis ornatus (Gray, 1842)",5789639
"Pterois mombasae (Smith, 1957)",2334454
"Acanthurus nigricauda Duncker & Mohr, 1929",5209160
"Apogon compressus (Smith & Radcliffe, 1911)",5211853
"Dascyllus carneus Fischer, 1885",5212042
"Choerodon schoenleinii (Valenciennes, 1839)",2382984
"Neopomacentrus azysron (Bleeker, 1877)",2398558
"Anampses lennardi Scott, 1959",2383480
"Disteira major Boulenger, 1896",8039293
"Chaetodon guentheri Ahl, 1923",2385510
"Aspidontus taeniatus Quoy & Gaimard, 1834",2395713
"Parapenaeopsis hardwickii (Miers, 1878)",2223471
"Plagiotremus phenax Smith-Vaniz, 1976",2395992
"Vanderhorstia ambanoro (Fourmanoir, 1957)",2378743
"Atypopenaeus stenodactylus (Stimpson, 1860)",2223822
"Oplopomus oplopomus (Valenciennes, 1837)",2376818
"Scomberoides tol (Cuvier, 1832)",2390855
"Argonauta cornutus Conrad, 1854",8240296
"Calappa hepatica (Linnaeus, 1758)",5178365
"Eviota punctulata Jewett & Lachner, 1983",2376183
"Sepia esculenta Hoyle, 1885",11059836
"Trimma naudei Smith, 1957",2378587
"Halichoeres leucoxanthus Randall & Smith, 1982",2384277
"Eviota cometa Jewett & Lachner, 1983",2376174
"Pomacentrus chrysurus Cuvier, 1830",2398362
"Dosidicus gigas (D'Orbigny, 1835)",9205532
"Liopropoma susumi (Jordan & Seale, 1906)",2387894
"Canthigaster coronata (Vaillant & Sauvage, 1875)",2407727
"Trapezia tigrina Eydoux & Souleyet, 1842",5178749
"Pavona gigantea (Verrill, 1869)",2260527
"Turbinaria reniformis Bernard, 1896",5184556
"Ulua mentalis (Cuvier, 1833)",2391203
"Tetrosomus gibbosus (Linnaeus, 1758)",2408161
"Naso caeruleacauda Randall, 1994",5209109
"Sufflamen verres (Gilbert & Starks, 1904)",2407205
"Cephalopholis spiloparaea (Valenciennes, 1828)",2388857
"Symphorus nematophorus (Bleeker, 1860)",2385261
"Dendrochirus zebra (Cuvier, 1829)",2334538
"Tubastraea faulkneri Wells, 1982",2259551
"Helcogramma striata Hansen, 1986",2392854
"Sebastapistes fowleri (Pietschmann, 1934)",5201241
"Callogobius sclateri (Steindachner, 1879)",2379382
"Doryichthys boaja (Bleeker, 1850)",2332724
"Leucoraja garmani (Whitley, 1939)",2419858
"Stegostoma fasciatum (Hermann, 1783)",2417450
